Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
01-11-2021,4423.431641,99.60245514,759.8945923,3532.706787,906.2973022,2431.850098,1286.274292,124.2885895,1506.78418,28869.16797
08-11-2021,4656.194336,98.34043884,790.9574585,3568.131592,911.472168,2293,1363.410034,122.765564,1664.986206,29216.9375
15-11-2021,5573.880371,93.38943481,783.8886108,3463.792725,887.9862671,2182.300049,1363.111938,122.3675842,1579.607422,27021.9043
22-11-2021,5668.870117,86.30271912,758.7994385,3429.336182,961.479248,2098,1319.055786,114.3768158,1418.647949,25786.07227
29-11-2021,5419.253906,85.96294403,726.4921265,3441.628174,907.4417114,2023.150024,1373.890137,115.2751923,1462.026733,25753.5625
06-12-2021,5229.024902,91.49640656,759.0981445,3513.736328,889.4790039,2099.550049,1382.433228,113.5257339,1469.215454,26195.28125
13-12-2021,4774.170898,82.37104034,749.5402832,3422.221924,855.6931152,1876.800049,1310.015991,106.7643127,1432.533081,26107.59375
20-12-2021,4827.325195,77.12879944,737.9415283,3430.158691,903.3118286,1830.050049,1352.284302,104.2583313,1449.766357,26123.15234
27-12-2021,4998.905273,79.55576324,768.1580811,3490.893799,939.7348633,1872.849976,1387.946411,105.4876785,1471.726685,26852.8418
03-01-2022,5002.794922,85.04069519,786.925293,3614.880859,910.7258301,1891.650024,1358.890137,112.0599747,1502.204956,26891.91211
10-01-2022,4960.460449,90.86540222,767.9589844,3587.925049,916.9456177,1963.199951,1336.04248,116.5518265,1462.66687,26929.19727
17-01-2022,4677.984375,89.89461517,741.2767944,3502.557129,862.7090454,1798.849976,1233.526001,115.0387802,1409.24353,24898.45508
24-01-2022,4472.19873,100.2334671,721.8127441,3394.734131,927.6436157,1633.849976,1134.287598,117.355629,1416.383057,23989.46289
31-01-2022,4674.444336,103.4855957,732.1172485,3446.564453,941.3271484,1506.550049,1201.837158,117.4501877,1398.608032,24560.82617
07-02-2022,4511.291016,110.1840057,714.5946045,3368.69751,953.418396,1560.300049,1165.281006,115.4170456,1403.285645,24751.06445
14-02-2022,4460.131348,102.3206558,734.3075562,3369.568848,903.9586182,1568.650024,1194.13855,117.1422806,1302.10144,24254.05469
21-02-2022,4620.990723,103.7282867,682.7352905,3313.866699,917.1445923,1471.25,1160.065796,108.6817398,1327.360596,23889.93555
28-02-2022,4736.873535,97.56381226,650.9257813,3263.10083,927.4943237,1466.25,1076.920044,109.5036163,1355.52478,22413.48438
07-03-2022,4839.741211,101.3498688,676.114502,3096.817139,1039.350952,1493.300049,1085.959717,119.5595779,1362.762695,22307.21875
14-03-2022,4825.929199,104.7961502,715.1422119,3246.549805,1043.331665,1597.199951,1140.496216,117.3840103,1317.759155,23982.70703
21-03-2022,4669.059082,105.4271622,685.6723633,2995.38208,1008.45105,1621.599976,1141.092163,114.6766357,1283.932617,23168.31836
28-03-2022,4490.74707,112.5624237,708.4716187,3126.289307,1010.043335,1692.050049,1164.28772,118.0125122,1334.647827,24499.45703
04-04-2022,4592.668457,116.8338776,732.0674438,3240.645508,1006.759277,1665.300049,1259.999512,122.750412,1353.505981,25146.57617
11-04-2022,4730.790039,115.9116364,721.06604,3240.113525,1011.38678,1602.599976,1265.512573,123.620636,1315.691162,25266.98438
18-04-2022,4801.546387,108.1938934,713.151001,3255.599609,962.3251343,1572.300049,1308.078979,129.8572693,1292.5,25741.95508
25-04-2022,4445.571289,109.6015396,715.5404663,3177.781006,977.1033325,1573,1303.658447,121.8318405,1244.886719,25947.66992
02-05-2022,3816.893555,101.8352661,662.6738892,3203.914063,930.7286377,1417.199951,1230.645142,122.1219177,1211.25,23867.87305
09-05-2022,3538.506104,92.17595673,654.0619507,3173.08667,928.34021,1342.199951,1226.820679,117.3356628,1119.650024,22456.31055
16-05-2022,3657.629639,96.544487,627.8775635,3338.547852,973.8690186,1345.349976,1220.761108,113.0812149,1159.550049,21921.68555
23-05-2022,3851.050049,95.81639862,573.069519,3439.692627,961.628479,1304.75,1173.12854,110.373848,1096,21844.15039
30-05-2022,3578.696045,99.16560364,606.1733398,3417.479492,956.6029053,1355.349976,1148.393555,114.3382111,1106.800049,20595.625
06-06-2022,3690.140869,102.0294189,578.1968994,3256.519043,962.076355,1312.75,1116.953125,113.4196472,1061.699951,19109.76563
13-06-2022,3690.5896,92.4186554,557.2892456,3227.530762,911.173584,1186.449951,1061.522705,100.8496933,999.75,17951.82422
20-06-2022,3825.121094,99.94999695,591.3886719,3364.051758,928.8875732,1199.75,1103.917114,69.94050598,984.9500122,18695.40039
27-06-2022,3724.945313,96.90000153,579.0929565,3527.234863,945.5067749,1227.400024,1107.508179,72.08383942,1042.099976,19146.41797
04-07-2022,3926.493164,105.5999985,582.7766724,3759.298828,930.8779297,1303.349976,1215.186768,70.29503632,1035.849976,19839.44727
11-07-2022,3919.16333,104.0500031,571.1779175,3789.180908,961.3299561,1343.699951,1251.994019,68.02277374,1017.900024,19649.07227
18-07-2022,4113.28125,116.0500031,586.3110962,3811.727539,968.0970459,1449.699951,1223.116699,69.81157684,1038.400024,20743.57813
25-07-2022,4200.941406,116.25,621.9537354,3840.674072,973.4212646,1507.75,1246.208496,70.53676605,1065.650024,20445.86523
01-08-2022,4361.252441,117.9000015,670.4893799,3631.845947,1029.25,1373.75,1285.260132,70.633461,1144.150024,21210.68359
08-08-2022,4298.075195,123.1500015,673.1276855,3602.997803,1022.383362,1354.550049,1293.888306,69.13473511,1187.949951,21113.35938
15-08-2022,4125.547852,120.25,693.6869507,3606.050049,1030.349976,1363.949951,1345.807373,72.09999847,1043.75,21367.99805
22-08-2022,4214.25,128.3500061,659.9000244,3591.429199,1020.25,1384.449951,1319.573608,71.84999847,1046.949951,22075.01758
29-08-2022,4311.450195,131.1000061,668.7000122,3703,1015.549988,1420.050049,1378.375366,71.19999695,1029.849976,21046.12891
05-09-2022,4460.850098,138,664.0499878,3650.550049,1058.449951,1408.849976,1342.46582,72.40000153,1045.349976,24447.08008
12-09-2022,4278.450195,137.25,639.25,3636.949951,1045.300049,1333.099976,1299.174927,69.94999695,1033.199951,23266.71484
19-09-2022,4421.200195,132.3999939,633.9000244,3792,1067.800049,1228.800049,1301.718628,67.44999695,1002.049988,21152.4375
26-09-2022,4383.25,132.3999939,616.5,3845,1115.199951,1193.449951,1344.859863,67,1040.199951,20984.39063
03-10-2022,4395.200195,135.25,625.5999756,3782.550049,1130,1227.150024,1347.552979,67.5,1059.900024,21259.0957
10-10-2022,4295.25,130.4499969,612.9500122,3794.649902,1109.25,1180.75,1249.949097,66.34999847,1014.849976,21124.68945
17-10-2022,4392.350098,143.5500031,585.5,3791.449951,1134.400024,1203.199951,1163.716553,67.44999695,1032.550049,20901.64063
24-10-2022,4569.149902,146.8500061,574.8499756,3776.600098,1154.949951,1246.199951,1184.36438,68.44999695,1046.800049,21728.04688
31-10-2022,4359.75,144.5500031,604.1500244,3801.300049,1146.349976,1259.25,1206.907593,68.55000305,1079.599976,22900.77539
07-11-2022,4417.700195,161.75,597.8499756,4096.600098,1121.400024,1293,1233.939453,69.75,1073.849976,22808.49219
14-11-2022,4398.049805,162.8000031,603.2999878,4104.350098,1101.400024,1273.550049,1217.92981,69.19999695,1061.849976,23094.47461
21-11-2022,4778.950195,167.8000031,616.4500122,4182.850098,1105.150024,1287.5,1243.216064,73.34999847,1078.25,23146.58008
28-11-2022,4871.600098,171.1999969,615.9000244,4425.100098,1112.650024,1332.699951,1235.984253,77,1134.900024,24054.4375
05-12-2022,4686.450195,188.5500031,614.2999878,4411.799805,1107.449951,1277.650024,1180.324707,77,1102.75,24413.43945
12-12-2022,4564.049805,182,595.3499756,4447.049805,1089.400024,1292.550049,1152.245361,77.09999847,1078.650024,23681.06445
19-12-2022,4697.700195,169,575.4500122,4330.049805,1118.550049,1172.900024,1097.134399,72.94999695,1044.199951,23238.11523
26-12-2022,4478.649902,185.6499939,581.4500122,4306.649902,1075.050049,1223.150024,1096.984741,76.5,1063.449951,23254.28516
